oui,isPrivate,companyName,companyAddress,countryCode,assignmentBlockSize,dateCreated,dateUpdated
00:22:74,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,SE,MA-L,2008-10-25,2015-09-27
00:50:C2:C8:4,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,FR,IAB,2010-05-15,2015-08-29
9C:52:F8,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2016-01-02,2016-01-02
30:24:32,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,MY,MA-L,2018-03-13,2018-03-13
00:01:32,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2000-11-09,2015-09-27
00:50:C2:D9:2,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,IL,IAB,2011-02-21,2015-08-29
4C:D0:8A,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,KR,MA-L,2015-01-23,2015-09-27
B8:10:D4,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2019-07-01,2023-06-30
A4:E8:8D,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2024-11-20,2024-11-20
8C:1F:64:F9:3,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-S,2025-04-23,2025-04-23
60:83:F8,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2025-04-30,2025-04-30
00:1C:D1,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,IL,MA-L,2007-06-16,2015-09-27
70:B3:D5:EC:5,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,IT,MA-S,2019-07-25,2019-07-25
20:0A:0D:B,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-M,2019-10-10,2019-10-10
F0:41:C6,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,RU,MA-L,2020-03-05,2020-03-05
B8:5E:71,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2022-08-10,2023-04-26
AC:D7:5B,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,FR,MA-L,2023-05-11,2023-05-11
2C:53:2B,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2023-10-19,2023-10-19
8C:1F:64:8F:B,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,DE,MA-S,2024-08-29,2024-08-29
00:09:8F,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2002-06-05,2015-09-27
00:55:DA:7,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-M,2016-02-05,2016-02-05
A8:E6:E8,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2025-04-22,2025-04-22
FC:E4:98:1,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,JP,MA-M,2025-07-08,2025-07-08
3C:91:74,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2012-04-08,2015-09-27
60:49:C1,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2016-11-16,2017-03-26
78:EE:4C,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2024-04-29,2024-04-29
CC:95:D7,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2013-12-13,2015-09-27
30:34:D2,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,KY,MA-L,2016-11-16,2016-11-16
70:B3:D5:29:E,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,PT,MA-S,2020-10-28,2020-10-28
90:09:DF,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,MY,MA-L,2022-07-06,2022-07-06
00:01:1C,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2000-11-09,2015-09-27
00:D0:8B,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,GB,MA-L,2000-11-09,2015-09-27
00:05:C5,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,IS,MA-L,2001-06-04,2015-09-27
00:50:C2:3F:5,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,GB,IAB,2004-10-19,2015-08-29
00:21:91,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,TW,MA-L,2008-10-25,2015-09-27
A8:7B:39,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,FI,MA-L,2010-01-05,2015-09-27
34:AA:8B,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,KR,MA-L,2013-07-12,2015-09-27
08:EF:AB,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,ES,MA-L,2014-08-20,2015-09-27
00:01:38,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,TW,MA-L,2000-11-09,2015-09-27
00:50:C2:0C:2,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,IAB,2002-08-08,2015-08-29
48:13:7E,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,KR,MA-L,2015-07-23,2015-09-27
70:B3:D5:FF:6,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,IT,MA-S,2019-07-13,2019-07-13
10:C6:5E,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2019-08-21,2019-08-21
0A:CD:8F,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,NO,CID,2019-11-12,2019-11-12
40:95:05,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2020-07-21,2020-07-21
C0:28:0B,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2020-11-01,2020-11-01
00:07:6B,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,SE,MA-L,2001-10-24,2015-09-27
00:50:C2:0E:E,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,IAB,2002-08-08,2015-08-29
00:0C:40,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2003-02-07,2015-09-27
00:50:C2:23:8,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,DE,IAB,2003-04-16,2015-08-29
00:50:C2:FE:8,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,IAB,2012-11-04,2015-08-29
A4:BF:01,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,MY,MA-L,2015-12-22,2015-12-22
74:D9:EB,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2022-01-25,2022-01-25
40:45:C4,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2022-11-17,2022-11-17
00:50:F4,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,AT,MA-L,2000-11-09,2015-09-27
00:21:4E,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,JP,MA-L,2008-10-25,2015-09-27
C4:FF:BC:2,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,TW,MA-M,2017-10-28,2017-10-28
8C:1F:64:EB:C,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,JP,MA-S,2025-03-07,2025-03-07
D0:59:C3,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,TW,MA-L,2011-06-05,2015-09-27
40:54:E4,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2015-07-23,2015-09-27
74:33:A6,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2021-07-22,2021-07-22
00:10:CD,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,FR,MA-L,1997-11-14,2015-09-27
00:0E:4E,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,TW,MA-L,2004-02-12,2015-09-27
00:27:19,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2010-01-05,2015-09-27
70:58:12,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,JP,MA-L,2010-01-05,2017-05-23
EC:43:F6,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,TW,MA-L,2013-01-09,2016-10-03
8C:67:94,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2021-05-12,2021-07-27
8C:1F:64:72:3,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CA,MA-S,2022-12-07,2022-12-07
8C:1F:64:CA:7,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,AT,MA-S,2023-04-25,2023-04-25
D8:AF:3B,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2012-06-14,2015-09-27
40:D8:55:00:2,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,IAB,2012-11-04,2015-08-29
70:B3:D5:8E:2,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-S,2018-11-01,2018-11-01
B4:A2:EB:C,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-M,2019-04-12,2019-05-20
4C:91:7A:5,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,KR,MA-M,2019-07-01,2019-07-01
30:32:35,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2020-09-04,2020-09-04
8C:1F:64:4A:9,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,IT,MA-S,2023-07-13,2023-07-13
00:50:C2:55:C,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,IAB,2006-01-03,2015-08-29
D8:8A:3B,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,MT,MA-L,2012-05-01,2015-09-27
44:86:C1,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2014-02-25,2015-09-27
8C:1F:64:25:2,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-S,2022-08-30,2022-08-30
00:80:F1,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2000-11-09,2015-09-27
00:06:CB,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,NO,MA-L,2001-10-24,2015-09-27
00:50:C2:3B:E,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,DE,IAB,2004-10-19,2015-08-29
50:8C:77,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,DE,MA-L,2012-04-08,2015-09-27
E0:B6:F5:1,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,JP,MA-M,2016-02-05,2016-02-05
70:B3:D5:60:2,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-S,2018-04-05,2018-04-05
20:31:1C,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2019-08-20,2019-08-20
00:02:0F,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,FR,MA-L,2000-11-09,2015-09-27
20:0A:5E,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2011-03-17,2015-09-27
28:16:7F,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2019-05-15,2019-05-15
8C:E9:EE,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,MY,MA-L,2023-07-04,2023-07-04
6C:92:CF,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2023-12-29,2023-12-29
38:54:39,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2024-06-17,2024-06-17
00:40:FA,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,JP,MA-L,1980-01-01,2015-09-27
00:03:BA,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2000-11-09,2015-09-27
00:19:2D,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,DE,MA-L,2006-08-15,2015-09-27
88:E7:12,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2011-10-14,2015-09-27
70:B3:D5:87:E,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,BE,MA-S,2016-09-06,2016-09-06
34:29:8F:C,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,DE,MA-M,2017-08-15,2017-08-15
DC:89:83,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,KR,MA-L,2019-11-05,2019-11-05
E8:CF:83,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2024-11-12,2024-11-12
00:1E:77,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2007-10-22,2015-09-27
44:2C:05,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,TW,MA-L,2016-03-01,2016-03-01
14:20:5E,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2017-12-28,2017-12-28
70:B3:D5:4A:F,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,DK,MA-S,2018-04-05,2018-04-05
80:A5:79:2,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-M,2024-01-29,2024-01-29
00:50:C2:37:5,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CA,IAB,2004-06-16,2015-08-29
00:14:37,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,KR,MA-L,2005-04-01,2015-09-27
AC:38:70,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,,MA-L,2014-07-13,2015-09-27
A4:58:0F:D,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-M,2016-10-03,2016-10-03
30:50:FD,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2019-01-28,2019-01-28
F4:B5:BB,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,IL,MA-L,2019-04-29,2019-04-29
24:76:25,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2020-10-09,2020-10-09
7C:6A:60,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2022-01-08,2022-01-08
00:00:A3,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,1980-01-01,2015-09-27
00:40:55,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,DE,MA-L,2000-11-09,2015-09-27
54:D9:E4,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,KR,MA-L,2016-01-31,2016-01-31
70:B3:D5:88:9,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CA,MA-S,2016-09-06,2016-09-06
30:FB:B8,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2019-06-12,2019-06-12
54:A4:93:C,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-M,2019-07-25,2019-07-25
F0:6F:46,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,TW,MA-L,2020-11-24,2020-11-24
8C:1F:64:14:B,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-S,2022-06-15,2025-06-25
00:50:C2:C2:A,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,IN,IAB,2010-05-15,2015-08-29
70:B3:D5:B1:F,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,IT,MA-S,2018-06-27,2018-06-27
0C:7F:ED:6,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,IN,MA-M,2022-04-15,2022-04-15
7C:45:F9:9,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,KR,MA-M,2022-11-28,2022-11-28
00:00:94,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,1980-01-01,2015-09-27
00:11:07,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2004-04-15,2015-09-27
C8:AA:CC,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,,MA-L,2010-01-05,2010-01-05
9C:A9:E4,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2013-09-12,2015-09-27
CC:4F:5C:B,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,BE,MA-M,2020-08-05,2020-08-05
00:0B:15,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,AU,MA-L,2002-10-14,2015-09-27
34:4B:3D,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2012-04-08,2016-01-16
E8:CE:06,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2013-03-28,2015-09-27
18:FF:2E,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2014-01-12,2015-09-27
70:B3:D5:BE:F,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-S,2014-11-04,2016-02-18
70:B3:D5:63:5,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,SI,MA-S,2016-12-27,2016-12-27
84:60:82,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2020-09-10,2022-08-17
4C:12:E8,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,VN,MA-L,2023-03-09,2023-03-09
0C:9A:42,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2018-06-25,2018-06-25
8C:1F:64:A9:1,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,GB,MA-S,2023-02-22,2023-02-22
